date_id,date,year,month,quarter,day,day_name,month_name,is_weekday
517,2023-06-03,2023,6,2,3,Saturday,June,0
518,2023-06-04,2023,6,2,4,Sunday,June,0
519,2023-06-05,2023,6,2,5,Monday,June,1
520,2023-06-06,2023,6,2,6,Tuesday,June,1
521,2023-06-07,2023,6,2,7,Wednesday,June,1
522,2023-06-08,2023,6,2,8,Thursday,June,1
523,2023-06-09,2023,6,2,9,Friday,June,1
524,2023-06-10,2023,6,2,10,Saturday,June,0
525,2023-06-11,2023,6,2,11,Sunday,June,0
526,2023-06-12,2023,6,2,12,Monday,June,1
527,2023-06-13,2023,6,2,13,Tuesday,June,1
528,2023-06-14,2023,6,2,14,Wednesday,June,1
529,2023-06-15,2023,6,2,15,Thursday,June,1
530,2023-06-16,2023,6,2,16,Friday,June,1
531,2023-06-17,2023,6,2,17,Saturday,June,0
532,2023-06-18,2023,6,2,18,Sunday,June,0
533,2023-06-19,2023,6,2,19,Monday,June,1
534,2023-06-20,2023,6,2,20,Tuesday,June,1
535,2023-06-21,2023,6,2,21,Wednesday,June,1
536,2023-06-22,2023,6,2,22,Thursday,June,1
537,2023-06-23,2023,6,2,23,Friday,June,1
538,2023-06-24,2023,6,2,24,Saturday,June,0
539,2023-06-25,2023,6,2,25,Sunday,June,0
540,2023-06-26,2023,6,2,26,Monday,June,1
541,2023-06-27,2023,6,2,27,Tuesday,June,1
542,2023-06-28,2023,6,2,28,Wednesday,June,1
543,2023-06-29,2023,6,2,29,Thursday,June,1
544,2023-06-30,2023,6,2,30,Friday,June,1
545,2023-07-01,2023,7,3,1,Saturday,July,0
546,2023-07-02,2023,7,3,2,Sunday,July,0
547,2023-07-03,2023,7,3,3,Monday,July,1
548,2023-07-04,2023,7,3,4,Tuesday,July,1
549,2023-07-05,2023,7,3,5,Wednesday,July,1
550,2023-07-06,2023,7,3,6,Thursday,July,1
551,2023-07-07,2023,7,3,7,Friday,July,1
552,2023-07-08,2023,7,3,8,Saturday,July,0
553,2023-07-09,2023,7,3,9,Sunday,July,0
554,2023-07-10,2023,7,3,10,Monday,July,1
555,2023-07-11,2023,7,3,11,Tuesday,July,1
556,2023-07-12,2023,7,3,12,Wednesday,July,1
557,2023-07-13,2023,7,3,13,Thursday,July,1
558,2023-07-14,2023,7,3,14,Friday,July,1
559,2023-07-15,2023,7,3,15,Saturday,July,0
560,2023-07-16,2023,7,3,16,Sunday,July,0
561,2023-07-17,2023,7,3,17,Monday,July,1
562,2023-07-18,2023,7,3,18,Tuesday,July,1
563,2023-07-19,2023,7,3,19,Wednesday,July,1
564,2023-07-20,2023,7,3,20,Thursday,July,1
565,2023-07-21,2023,7,3,21,Friday,July,1
566,2023-07-22,2023,7,3,22,Saturday,July,0
567,2023-07-23,2023,7,3,23,Sunday,July,0
568,2023-07-24,2023,7,3,24,Monday,July,1
569,2023-07-25,2023,7,3,25,Tuesday,July,1
570,2023-07-26,2023,7,3,26,Wednesday,July,1
571,2023-07-27,2023,7,3,27,Thursday,July,1
572,2023-07-28,2023,7,3,28,Friday,July,1
573,2023-07-29,2023,7,3,29,Saturday,July,0
574,2023-07-30,2023,7,3,30,Sunday,July,0
575,2023-07-31,2023,7,3,31,Monday,July,1
576,2023-08-01,2023,8,3,1,Tuesday,August,1
577,2023-08-02,2023,8,3,2,Wednesday,August,1
578,2023-08-03,2023,8,3,3,Thursday,August,1
579,2023-08-04,2023,8,3,4,Friday,August,1
580,2023-08-05,2023,8,3,5,Saturday,August,0
581,2023-08-06,2023,8,3,6,Sunday,August,0
582,2023-08-07,2023,8,3,7,Monday,August,1
583,2023-08-08,2023,8,3,8,Tuesday,August,1
584,2023-08-09,2023,8,3,9,Wednesday,August,1
585,2023-08-10,2023,8,3,10,Thursday,August,1
586,2023-08-11,2023,8,3,11,Friday,August,1
587,2023-08-12,2023,8,3,12,Saturday,August,0
588,2023-08-13,2023,8,3,13,Sunday,August,0
589,2023-08-14,2023,8,3,14,Monday,August,1
590,2023-08-15,2023,8,3,15,Tuesday,August,1
591,2023-08-16,2023,8,3,16,Wednesday,August,1
592,2023-08-17,2023,8,3,17,Thursday,August,1
593,2023-08-18,2023,8,3,18,Friday,August,1
594,2023-08-19,2023,8,3,19,Saturday,August,0
595,2023-08-20,2023,8,3,20,Sunday,August,0
596,2023-08-21,2023,8,3,21,Monday,August,1
597,2023-08-22,2023,8,3,22,Tuesday,August,1
598,2023-08-23,2023,8,3,23,Wednesday,August,1
599,2023-08-24,2023,8,3,24,Thursday,August,1
600,2023-08-25,2023,8,3,25,Friday,August,1
601,2023-08-26,2023,8,3,26,Saturday,August,0
602,2023-08-27,2023,8,3,27,Sunday,August,0
603,2023-08-28,2023,8,3,28,Monday,August,1
604,2023-08-29,2023,8,3,29,Tuesday,August,1
605,2023-08-30,2023,8,3,30,Wednesday,August,1
606,2023-08-31,2023,8,3,31,Thursday,August,1
607,2023-09-01,2023,9,3,1,Friday,September,1
608,2023-09-02,2023,9,3,2,Saturday,September,0
609,2023-09-03,2023,9,3,3,Sunday,September,0
610,2023-09-04,2023,9,3,4,Monday,September,1
611,2023-09-05,2023,9,3,5,Tuesday,September,1
612,2023-09-06,2023,9,3,6,Wednesday,September,1
613,2023-09-07,2023,9,3,7,Thursday,September,1
614,2023-09-08,2023,9,3,8,Friday,September,1
615,2023-09-09,2023,9,3,9,Saturday,September,0
616,2023-09-10,2023,9,3,10,Sunday,September,0
617,2023-09-11,2023,9,3,11,Monday,September,1
618,2023-09-12,2023,9,3,12,Tuesday,September,1
619,2023-09-13,2023,9,3,13,Wednesday,September,1
620,2023-09-14,2023,9,3,14,Thursday,September,1
621,2023-09-15,2023,9,3,15,Friday,September,1
622,2023-09-16,2023,9,3,16,Saturday,September,0
623,2023-09-17,2023,9,3,17,Sunday,September,0
624,2023-09-18,2023,9,3,18,Monday,September,1
625,2023-09-19,2023,9,3,19,Tuesday,September,1
626,2023-09-20,2023,9,3,20,Wednesday,September,1
627,2023-09-21,2023,9,3,21,Thursday,September,1
628,2023-09-22,2023,9,3,22,Friday,September,1
629,2023-09-23,2023,9,3,23,Saturday,September,0
630,2023-09-24,2023,9,3,24,Sunday,September,0
631,2023-09-25,2023,9,3,25,Monday,September,1
632,2023-09-26,2023,9,3,26,Tuesday,September,1
633,2023-09-27,2023,9,3,27,Wednesday,September,1
634,2023-09-28,2023,9,3,28,Thursday,September,1
635,2023-09-29,2023,9,3,29,Friday,September,1
636,2023-09-30,2023,9,3,30,Saturday,September,0
637,2023-10-01,2023,10,4,1,Sunday,October,0
638,2023-10-02,2023,10,4,2,Monday,October,1
639,2023-10-03,2023,10,4,3,Tuesday,October,1
640,2023-10-04,2023,10,4,4,Wednesday,October,1
641,2023-10-05,2023,10,4,5,Thursday,October,1
642,2023-10-06,2023,10,4,6,Friday,October,1
643,2023-10-07,2023,10,4,7,Saturday,October,0
644,2023-10-08,2023,10,4,8,Sunday,October,0
645,2023-10-09,2023,10,4,9,Monday,October,1
646,2023-10-10,2023,10,4,10,Tuesday,October,1
647,2023-10-11,2023,10,4,11,Wednesday,October,1
648,2023-10-12,2023,10,4,12,Thursday,October,1
649,2023-10-13,2023,10,4,13,Friday,October,1
650,2023-10-14,2023,10,4,14,Saturday,October,0
651,2023-10-15,2023,10,4,15,Sunday,October,0
652,2023-10-16,2023,10,4,16,Monday,October,1
653,2023-10-17,2023,10,4,17,Tuesday,October,1
654,2023-10-18,2023,10,4,18,Wednesday,October,1
655,2023-10-19,2023,10,4,19,Thursday,October,1
656,2023-10-20,2023,10,4,20,Friday,October,1
657,2023-10-21,2023,10,4,21,Saturday,October,0
658,2023-10-22,2023,10,4,22,Sunday,October,0
659,2023-10-23,2023,10,4,23,Monday,October,1
660,2023-10-24,2023,10,4,24,Tuesday,October,1
661,2023-10-25,2023,10,4,25,Wednesday,October,1
662,2023-10-26,2023,10,4,26,Thursday,October,1
663,2023-10-27,2023,10,4,27,Friday,October,1
664,2023-10-28,2023,10,4,28,Saturday,October,0
665,2023-10-29,2023,10,4,29,Sunday,October,0
666,2023-10-30,2023,10,4,30,Monday,October,1
667,2023-10-31,2023,10,4,31,Tuesday,October,1
668,2023-11-01,2023,11,4,1,Wednesday,November,1
669,2023-11-02,2023,11,4,2,Thursday,November,1
670,2023-11-03,2023,11,4,3,Friday,November,1
671,2023-11-04,2023,11,4,4,Saturday,November,0
672,2023-11-05,2023,11,4,5,Sunday,November,0
673,2023-11-06,2023,11,4,6,Monday,November,1
674,2023-11-07,2023,11,4,7,Tuesday,November,1
675,2023-11-08,2023,11,4,8,Wednesday,November,1
676,2023-11-09,2023,11,4,9,Thursday,November,1
677,2023-11-10,2023,11,4,10,Friday,November,1
678,2023-11-11,2023,11,4,11,Saturday,November,0
679,2023-11-12,2023,11,4,12,Sunday,November,0
680,2023-11-13,2023,11,4,13,Monday,November,1
681,2023-11-14,2023,11,4,14,Tuesday,November,1
682,2023-11-15,2023,11,4,15,Wednesday,November,1
683,2023-11-16,2023,11,4,16,Thursday,November,1
684,2023-11-17,2023,11,4,17,Friday,November,1
685,2023-11-18,2023,11,4,18,Saturday,November,0
686,2023-11-19,2023,11,4,19,Sunday,November,0
687,2023-11-20,2023,11,4,20,Monday,November,1
688,2023-11-21,2023,11,4,21,Tuesday,November,1
689,2023-11-22,2023,11,4,22,Wednesday,November,1
690,2023-11-23,2023,11,4,23,Thursday,November,1
691,2023-11-24,2023,11,4,24,Friday,November,1
692,2023-11-25,2023,11,4,25,Saturday,November,0
693,2023-11-26,2023,11,4,26,Sunday,November,0
694,2023-11-27,2023,11,4,27,Monday,November,1
695,2023-11-28,2023,11,4,28,Tuesday,November,1
696,2023-11-29,2023,11,4,29,Wednesday,November,1
697,2023-11-30,2023,11,4,30,Thursday,November,1
698,2023-12-01,2023,12,4,1,Friday,December,1
699,2023-12-02,2023,12,4,2,Saturday,December,0
700,2023-12-03,2023,12,4,3,Sunday,December,0
701,2023-12-04,2023,12,4,4,Monday,December,1
702,2023-12-05,2023,12,4,5,Tuesday,December,1
703,2023-12-06,2023,12,4,6,Wednesday,December,1
704,2023-12-07,2023,12,4,7,Thursday,December,1
705,2023-12-08,2023,12,4,8,Friday,December,1
706,2023-12-09,2023,12,4,9,Saturday,December,0
707,2023-12-10,2023,12,4,10,Sunday,December,0
708,2023-12-11,2023,12,4,11,Monday,December,1
709,2023-12-12,2023,12,4,12,Tuesday,December,1
710,2023-12-13,2023,12,4,13,Wednesday,December,1
711,2023-12-14,2023,12,4,14,Thursday,December,1
712,2023-12-15,2023,12,4,15,Friday,December,1
713,2023-12-16,2023,12,4,16,Saturday,December,0
714,2023-12-17,2023,12,4,17,Sunday,December,0
715,2023-12-18,2023,12,4,18,Monday,December,1
716,2023-12-19,2023,12,4,19,Tuesday,December,1
717,2023-12-20,2023,12,4,20,Wednesday,December,1
718,2023-12-21,2023,12,4,21,Thursday,December,1
719,2023-12-22,2023,12,4,22,Friday,December,1
720,2023-12-23,2023,12,4,23,Saturday,December,0
721,2023-12-24,2023,12,4,24,Sunday,December,0
722,2023-12-25,2023,12,4,25,Monday,December,1
723,2023-12-26,2023,12,4,26,Tuesday,December,1
724,2023-12-27,2023,12,4,27,Wednesday,December,1
725,2023-12-28,2023,12,4,28,Thursday,December,1
726,2023-12-29,2023,12,4,29,Friday,December,1
727,2023-12-30,2023,12,4,30,Saturday,December,0
728,2023-12-31,2023,12,4,31,Sunday,December,0
729,2024-01-01,2024,1,1,1,Monday,January,1
730,2024-01-02,2024,1,1,2,Tuesday,January,1
731,2024-01-03,2024,1,1,3,Wednesday,January,1
732,2024-01-04,2024,1,1,4,Thursday,January,1
733,2024-01-05,2024,1,1,5,Friday,January,1
734,2024-01-06,2024,1,1,6,Saturday,January,0
735,2024-01-07,2024,1,1,7,Sunday,January,0
736,2024-01-08,2024,1,1,8,Monday,January,1
737,2024-01-09,2024,1,1,9,Tuesday,January,1
738,2024-01-10,2024,1,1,10,Wednesday,January,1
739,2024-01-11,2024,1,1,11,Thursday,January,1
740,2024-01-12,2024,1,1,12,Friday,January,1
741,2024-01-13,2024,1,1,13,Saturday,January,0
742,2024-01-14,2024,1,1,14,Sunday,January,0
743,2024-01-15,2024,1,1,15,Monday,January,1
744,2024-01-16,2024,1,1,16,Tuesday,January,1
745,2024-01-17,2024,1,1,17,Wednesday,January,1
746,2024-01-18,2024,1,1,18,Thursday,January,1
747,2024-01-19,2024,1,1,19,Friday,January,1
748,2024-01-20,2024,1,1,20,Saturday,January,0
749,2024-01-21,2024,1,1,21,Sunday,January,0
750,2024-01-22,2024,1,1,22,Monday,January,1
751,2024-01-23,2024,1,1,23,Tuesday,January,1
752,2024-01-24,2024,1,1,24,Wednesday,January,1
753,2024-01-25,2024,1,1,25,Thursday,January,1
754,2024-01-26,2024,1,1,26,Friday,January,1
755,2024-01-27,2024,1,1,27,Saturday,January,0
756,2024-01-28,2024,1,1,28,Sunday,January,0
757,2024-01-29,2024,1,1,29,Monday,January,1
758,2024-01-30,2024,1,1,30,Tuesday,January,1
759,2024-01-31,2024,1,1,31,Wednesday,January,1
760,2024-02-01,2024,2,1,1,Thursday,February,1
761,2024-02-02,2024,2,1,2,Friday,February,1
762,2024-02-03,2024,2,1,3,Saturday,February,0
763,2024-02-04,2024,2,1,4,Sunday,February,0
764,2024-02-05,2024,2,1,5,Monday,February,1
765,2024-02-06,2024,2,1,6,Tuesday,February,1
766,2024-02-07,2024,2,1,7,Wednesday,February,1
767,2024-02-08,2024,2,1,8,Thursday,February,1
768,2024-02-09,2024,2,1,9,Friday,February,1
769,2024-02-10,2024,2,1,10,Saturday,February,0
770,2024-02-11,2024,2,1,11,Sunday,February,0
771,2024-02-12,2024,2,1,12,Monday,February,1
772,2024-02-13,2024,2,1,13,Tuesday,February,1
773,2024-02-14,2024,2,1,14,Wednesday,February,1
774,2024-02-15,2024,2,1,15,Thursday,February,1
775,2024-02-16,2024,2,1,16,Friday,February,1
776,2024-02-17,2024,2,1,17,Saturday,February,0
777,2024-02-18,2024,2,1,18,Sunday,February,0
778,2024-02-19,2024,2,1,19,Monday,February,1
779,2024-02-20,2024,2,1,20,Tuesday,February,1
780,2024-02-21,2024,2,1,21,Wednesday,February,1
781,2024-02-22,2024,2,1,22,Thursday,February,1
782,2024-02-23,2024,2,1,23,Friday,February,1
783,2024-02-24,2024,2,1,24,Saturday,February,0
784,2024-02-25,2024,2,1,25,Sunday,February,0
785,2024-02-26,2024,2,1,26,Monday,February,1
786,2024-02-27,2024,2,1,27,Tuesday,February,1
787,2024-02-28,2024,2,1,28,Wednesday,February,1
788,2024-02-29,2024,2,1,29,Thursday,February,1
789,2024-03-01,2024,3,1,1,Friday,March,1
790,2024-03-02,2024,3,1,2,Saturday,March,0
791,2024-03-03,2024,3,1,3,Sunday,March,0
792,2024-03-04,2024,3,1,4,Monday,March,1
793,2024-03-05,2024,3,1,5,Tuesday,March,1
794,2024-03-06,2024,3,1,6,Wednesday,March,1
795,2024-03-07,2024,3,1,7,Thursday,March,1
796,2024-03-08,2024,3,1,8,Friday,March,1
797,2024-03-09,2024,3,1,9,Saturday,March,0
798,2024-03-10,2024,3,1,10,Sunday,March,0
799,2024-03-11,2024,3,1,11,Monday,March,1
800,2024-03-12,2024,3,1,12,Tuesday,March,1
801,2024-03-13,2024,3,1,13,Wednesday,March,1
802,2024-03-14,2024,3,1,14,Thursday,March,1
803,2024-03-15,2024,3,1,15,Friday,March,1
804,2024-03-16,2024,3,1,16,Saturday,March,0
805,2024-03-17,2024,3,1,17,Sunday,March,0
806,2024-03-18,2024,3,1,18,Monday,March,1
807,2024-03-19,2024,3,1,19,Tuesday,March,1
808,2024-03-20,2024,3,1,20,Wednesday,March,1
809,2024-03-21,2024,3,1,21,Thursday,March,1
810,2024-03-22,2024,3,1,22,Friday,March,1
811,2024-03-23,2024,3,1,23,Saturday,March,0
812,2024-03-24,2024,3,1,24,Sunday,March,0
813,2024-03-25,2024,3,1,25,Monday,March,1
814,2024-03-26,2024,3,1,26,Tuesday,March,1
815,2024-03-27,2024,3,1,27,Wednesday,March,1
816,2024-03-28,2024,3,1,28,Thursday,March,1
817,2024-03-29,2024,3,1,29,Friday,March,1
818,2024-03-30,2024,3,1,30,Saturday,March,0
819,2024-03-31,2024,3,1,31,Sunday,March,0
820,2024-04-01,2024,4,2,1,Monday,April,1
821,2024-04-02,2024,4,2,2,Tuesday,April,1
822,2024-04-03,2024,4,2,3,Wednesday,April,1
823,2024-04-04,2024,4,2,4,Thursday,April,1
824,2024-04-05,2024,4,2,5,Friday,April,1
825,2024-04-06,2024,4,2,6,Saturday,April,0
826,2024-04-07,2024,4,2,7,Sunday,April,0
827,2024-04-08,2024,4,2,8,Monday,April,1
828,2024-04-09,2024,4,2,9,Tuesday,April,1
829,2024-04-10,2024,4,2,10,Wednesday,April,1
830,2024-04-11,2024,4,2,11,Thursday,April,1
831,2024-04-12,2024,4,2,12,Friday,April,1
832,2024-04-13,2024,4,2,13,Saturday,April,0
833,2024-04-14,2024,4,2,14,Sunday,April,0
834,2024-04-15,2024,4,2,15,Monday,April,1
835,2024-04-16,2024,4,2,16,Tuesday,April,1
836,2024-04-17,2024,4,2,17,Wednesday,April,1
837,2024-04-18,2024,4,2,18,Thursday,April,1
838,2024-04-19,2024,4,2,19,Friday,April,1
839,2024-04-20,2024,4,2,20,Saturday,April,0
840,2024-04-21,2024,4,2,21,Sunday,April,0
841,2024-04-22,2024,4,2,22,Monday,April,1
842,2024-04-23,2024,4,2,23,Tuesday,April,1
843,2024-04-24,2024,4,2,24,Wednesday,April,1
844,2024-04-25,2024,4,2,25,Thursday,April,1
845,2024-04-26,2024,4,2,26,Friday,April,1
846,2024-04-27,2024,4,2,27,Saturday,April,0
847,2024-04-28,2024,4,2,28,Sunday,April,0
848,2024-04-29,2024,4,2,29,Monday,April,1
849,2024-04-30,2024,4,2,30,Tuesday,April,1
850,2024-05-01,2024,5,2,1,Wednesday,May,1
851,2024-05-02,2024,5,2,2,Thursday,May,1
852,2024-05-03,2024,5,2,3,Friday,May,1
853,2024-05-04,2024,5,2,4,Saturday,May,0
854,2024-05-05,2024,5,2,5,Sunday,May,0
855,2024-05-06,2024,5,2,6,Monday,May,1
856,2024-05-07,2024,5,2,7,Tuesday,May,1
857,2024-05-08,2024,5,2,8,Wednesday,May,1
858,2024-05-09,2024,5,2,9,Thursday,May,1
859,2024-05-10,2024,5,2,10,Friday,May,1
860,2024-05-11,2024,5,2,11,Saturday,May,0
861,2024-05-12,2024,5,2,12,Sunday,May,0
862,2024-05-13,2024,5,2,13,Monday,May,1
863,2024-05-14,2024,5,2,14,Tuesday,May,1
864,2024-05-15,2024,5,2,15,Wednesday,May,1
865,2024-05-16,2024,5,2,16,Thursday,May,1
866,2024-05-17,2024,5,2,17,Friday,May,1
867,2024-05-18,2024,5,2,18,Saturday,May,0
868,2024-05-19,2024,5,2,19,Sunday,May,0
869,2024-05-20,2024,5,2,20,Monday,May,1
870,2024-05-21,2024,5,2,21,Tuesday,May,1
871,2024-05-22,2024,5,2,22,Wednesday,May,1
872,2024-05-23,2024,5,2,23,Thursday,May,1
873,2024-05-24,2024,5,2,24,Friday,May,1
874,2024-05-25,2024,5,2,25,Saturday,May,0
875,2024-05-26,2024,5,2,26,Sunday,May,0
876,2024-05-27,2024,5,2,27,Monday,May,1
877,2024-05-28,2024,5,2,28,Tuesday,May,1
878,2024-05-29,2024,5,2,29,Wednesday,May,1
879,2024-05-30,2024,5,2,30,Thursday,May,1
880,2024-05-31,2024,5,2,31,Friday,May,1
881,2024-06-01,2024,6,2,1,Saturday,June,0
882,2024-06-02,2024,6,2,2,Sunday,June,0
883,2024-06-03,2024,6,2,3,Monday,June,1
884,2024-06-04,2024,6,2,4,Tuesday,June,1
885,2024-06-05,2024,6,2,5,Wednesday,June,1
886,2024-06-06,2024,6,2,6,Thursday,June,1
887,2024-06-07,2024,6,2,7,Friday,June,1
888,2024-06-08,2024,6,2,8,Saturday,June,0
889,2024-06-09,2024,6,2,9,Sunday,June,0
890,2024-06-10,2024,6,2,10,Monday,June,1
891,2024-06-11,2024,6,2,11,Tuesday,June,1
892,2024-06-12,2024,6,2,12,Wednesday,June,1
893,2024-06-13,2024,6,2,13,Thursday,June,1
894,2024-06-14,2024,6,2,14,Friday,June,1
895,2024-06-15,2024,6,2,15,Saturday,June,0
896,2024-06-16,2024,6,2,16,Sunday,June,0
897,2024-06-17,2024,6,2,17,Monday,June,1
898,2024-06-18,2024,6,2,18,Tuesday,June,1
899,2024-06-19,2024,6,2,19,Wednesday,June,1
900,2024-06-20,2024,6,2,20,Thursday,June,1
901,2024-06-21,2024,6,2,21,Friday,June,1
902,2024-06-22,2024,6,2,22,Saturday,June,0
903,2024-06-23,2024,6,2,23,Sunday,June,0
904,2024-06-24,2024,6,2,24,Monday,June,1
905,2024-06-25,2024,6,2,25,Tuesday,June,1
906,2024-06-26,2024,6,2,26,Wednesday,June,1
907,2024-06-27,2024,6,2,27,Thursday,June,1
908,2024-06-28,2024,6,2,28,Friday,June,1
909,2024-06-29,2024,6,2,29,Saturday,June,0
910,2024-06-30,2024,6,2,30,Sunday,June,0
911,2024-07-01,2024,7,3,1,Monday,July,1
912,2024-07-02,2024,7,3,2,Tuesday,July,1
913,2024-07-03,2024,7,3,3,Wednesday,July,1
914,2024-07-04,2024,7,3,4,Thursday,July,1
915,2024-07-05,2024,7,3,5,Friday,July,1
916,2024-07-06,2024,7,3,6,Saturday,July,0
917,2024-07-07,2024,7,3,7,Sunday,July,0
918,2024-07-08,2024,7,3,8,Monday,July,1
919,2024-07-09,2024,7,3,9,Tuesday,July,1
920,2024-07-10,2024,7,3,10,Wednesday,July,1
921,2024-07-11,2024,7,3,11,Thursday,July,1
922,2024-07-12,2024,7,3,12,Friday,July,1
923,2024-07-13,2024,7,3,13,Saturday,July,0
924,2024-07-14,2024,7,3,14,Sunday,July,0
925,2024-07-15,2024,7,3,15,Monday,July,1
926,2024-07-16,2024,7,3,16,Tuesday,July,1
927,2024-07-17,2024,7,3,17,Wednesday,July,1
928,2024-07-18,2024,7,3,18,Thursday,July,1
929,2024-07-19,2024,7,3,19,Friday,July,1
930,2024-07-20,2024,7,3,20,Saturday,July,0
931,2024-07-21,2024,7,3,21,Sunday,July,0
932,2024-07-22,2024,7,3,22,Monday,July,1
933,2024-07-23,2024,7,3,23,Tuesday,July,1
934,2024-07-24,2024,7,3,24,Wednesday,July,1
935,2024-07-25,2024,7,3,25,Thursday,July,1
936,2024-07-26,2024,7,3,26,Friday,July,1
937,2024-07-27,2024,7,3,27,Saturday,July,0
938,2024-07-28,2024,7,3,28,Sunday,July,0
939,2024-07-29,2024,7,3,29,Monday,July,1
940,2024-07-30,2024,7,3,30,Tuesday,July,1
941,2024-07-31,2024,7,3,31,Wednesday,July,1
942,2024-08-01,2024,8,3,1,Thursday,August,1
943,2024-08-02,2024,8,3,2,Friday,August,1
944,2024-08-03,2024,8,3,3,Saturday,August,0
945,2024-08-04,2024,8,3,4,Sunday,August,0
946,2024-08-05,2024,8,3,5,Monday,August,1
947,2024-08-06,2024,8,3,6,Tuesday,August,1
948,2024-08-07,2024,8,3,7,Wednesday,August,1
949,2024-08-08,2024,8,3,8,Thursday,August,1
950,2024-08-09,2024,8,3,9,Friday,August,1
951,2024-08-10,2024,8,3,10,Saturday,August,0
952,2024-08-11,2024,8,3,11,Sunday,August,0
953,2024-08-12,2024,8,3,12,Monday,August,1
954,2024-08-13,2024,8,3,13,Tuesday,August,1
955,2024-08-14,2024,8,3,14,Wednesday,August,1
956,2024-08-15,2024,8,3,15,Thursday,August,1
957,2024-08-16,2024,8,3,16,Friday,August,1
958,2024-08-17,2024,8,3,17,Saturday,August,0
959,2024-08-18,2024,8,3,18,Sunday,August,0
960,2024-08-19,2024,8,3,19,Monday,August,1
961,2024-08-20,2024,8,3,20,Tuesday,August,1
962,2024-08-21,2024,8,3,21,Wednesday,August,1
963,2024-08-22,2024,8,3,22,Thursday,August,1
964,2024-08-23,2024,8,3,23,Friday,August,1
965,2024-08-24,2024,8,3,24,Saturday,August,0
966,2024-08-25,2024,8,3,25,Sunday,August,0
967,2024-08-26,2024,8,3,26,Monday,August,1
968,2024-08-27,2024,8,3,27,Tuesday,August,1
969,2024-08-28,2024,8,3,28,Wednesday,August,1
970,2024-08-29,2024,8,3,29,Thursday,August,1
971,2024-08-30,2024,8,3,30,Friday,August,1
972,2024-08-31,2024,8,3,31,Saturday,August,0
973,2024-09-01,2024,9,3,1,Sunday,September,0
974,2024-09-02,2024,9,3,2,Monday,September,1
975,2024-09-03,2024,9,3,3,Tuesday,September,1
976,2024-09-04,2024,9,3,4,Wednesday,September,1
977,2024-09-05,2024,9,3,5,Thursday,September,1
978,2024-09-06,2024,9,3,6,Friday,September,1
979,2024-09-07,2024,9,3,7,Saturday,September,0
980,2024-09-08,2024,9,3,8,Sunday,September,0
981,2024-09-09,2024,9,3,9,Monday,September,1
982,2024-09-10,2024,9,3,10,Tuesday,September,1
983,2024-09-11,2024,9,3,11,Wednesday,September,1
984,2024-09-12,2024,9,3,12,Thursday,September,1
985,2024-09-13,2024,9,3,13,Friday,September,1
986,2024-09-14,2024,9,3,14,Saturday,September,0
987,2024-09-15,2024,9,3,15,Sunday,September,0
988,2024-09-16,2024,9,3,16,Monday,September,1
989,2024-09-17,2024,9,3,17,Tuesday,September,1
990,2024-09-18,2024,9,3,18,Wednesday,September,1
991,2024-09-19,2024,9,3,19,Thursday,September,1
992,2024-09-20,2024,9,3,20,Friday,September,1
993,2024-09-21,2024,9,3,21,Saturday,September,0
994,2024-09-22,2024,9,3,22,Sunday,September,0
995,2024-09-23,2024,9,3,23,Monday,September,1
996,2024-09-24,2024,9,3,24,Tuesday,September,1
997,2024-09-25,2024,9,3,25,Wednesday,September,1
998,2024-09-26,2024,9,3,26,Thursday,September,1
999,2024-09-27,2024,9,3,27,Friday,September,1
1000,2024-09-28,2024,9,3,28,Saturday,September,0
1001,2024-09-29,2024,9,3,29,Sunday,September,0
1002,2024-09-30,2024,9,3,30,Monday,September,1
1003,2024-10-01,2024,10,4,1,Tuesday,October,1
1004,2024-10-02,2024,10,4,2,Wednesday,October,1
1005,2024-10-03,2024,10,4,3,Thursday,October,1
1006,2024-10-04,2024,10,4,4,Friday,October,1
1007,2024-10-05,2024,10,4,5,Saturday,October,0
1008,2024-10-06,2024,10,4,6,Sunday,October,0
1009,2024-10-07,2024,10,4,7,Monday,October,1
1010,2024-10-08,2024,10,4,8,Tuesday,October,1
1011,2024-10-09,2024,10,4,9,Wednesday,October,1
1012,2024-10-10,2024,10,4,10,Thursday,October,1
1013,2024-10-11,2024,10,4,11,Friday,October,1
1014,2024-10-12,2024,10,4,12,Saturday,October,0
1015,2024-10-13,2024,10,4,13,Sunday,October,0
1016,2024-10-14,2024,10,4,14,Monday,October,1
1017,2024-10-15,2024,10,4,15,Tuesday,October,1
1018,2024-10-16,2024,10,4,16,Wednesday,October,1
1019,2024-10-17,2024,10,4,17,Thursday,October,1
1020,2024-10-18,2024,10,4,18,Friday,October,1
1021,2024-10-19,2024,10,4,19,Saturday,October,0
1022,2024-10-20,2024,10,4,20,Sunday,October,0
1023,2024-10-21,2024,10,4,21,Monday,October,1
1024,2024-10-22,2024,10,4,22,Tuesday,October,1
1025,2024-10-23,2024,10,4,23,Wednesday,October,1
1026,2024-10-24,2024,10,4,24,Thursday,October,1
1027,2024-10-25,2024,10,4,25,Friday,October,1
1028,2024-10-26,2024,10,4,26,Saturday,October,0
1029,2024-10-27,2024,10,4,27,Sunday,October,0
1030,2024-10-28,2024,10,4,28,Monday,October,1
1031,2024-10-29,2024,10,4,29,Tuesday,October,1
1032,2024-10-30,2024,10,4,30,Wednesday,October,1
